LINK,SOURCE,PHRASE,TITLE,CONTENT,DATE_ENTERED
hosted.ap.org,"""on condition of anonymity""",GreenvilleOnline.com | Greenville News | The Greenville News,http://hosted.ap.org/dynamic/stories/M/ML_EGYPT_PLANE_THE_LATEST?SITE=SCGRE&SECTION=HOME&TEMPLATE=DEFAULT,"The French official, who spoke <b>on condition of anonymity</b> because they were not  authorized to speak at this stage of the investigation, wouldn&#39;t comment Friday&nbsp;...",2016-05-21
www.reuters.com,"""a source close to""","As Argentine corruption probe grows, Macri allies feel the heat ...",http://www.reuters.com/article/us-argentina-court-idUSKCN0Y01OA,"<b>A source close to</b> Iecsa said the company &quot;has never been notified of any  investigation&quot;. Government anti-money laundering and anti-corruption officials,  newly&nbsp;...",2016-05-21
www.reuters.com,"""declined to be named""",RBS investors want review of EU imposed Williams &amp; Glyn sale ...,http://www.reuters.com/article/rbs-wg-idUSL3N182276,"One legal expert, who <b>declined to be named</b>, said the government could scrap  the obligation to sell W&amp;G entirely if Britons vote to leave the EU on June 23,&nbsp;...",2016-05-21
www.bloomberg.com,"""asked not to be identified""",Redstone Has Shot at Quick Trial Victory on `Strong Evidence ...,http://www.bloomberg.com/news/articles/2016-05-09/redstone-has-shot-at-quick-trial-victory-on-strong-evidence,"... Billionaires Index. He plans to seek to recover the $150 million from the two,  according to a person familiar with the matter who <b>asked not to be identified</b>.",2016-05-21
www.washingtonpost.com,"""declined to give his name""",Fed up with high D.C. housing costs? $1M will buy you an entire W ...,https://www.washingtonpost.com/local/trafficandcommuting/fed-up-with-high-dc-housing-costs-1m-will-buy-you-an-entire-w-virginia-town/2016/05/21/dfd4241e-16ce-11e6-aa55-670cabef46e0_story.html,"... were more than happy to talk about their vision for the property, others, like the  gentleman from Vienna, Va., who politely <b>declined to give his name</b>, were more&nbsp;...",2016-05-21
hosted.ap.org,"""on condition of anonymity""",AP | The La Grande Observer,http://hosted.ap.org/dynamic/stories/U/US_SHOOTING_WHITE_HOUSE_DCOL-?SITE=ORLAG&SECTION=HOME&TEMPLATE=DEFAULT,"... was believed to have driven, a U.S. law enforcement official said, speaking <b>on</b>  <b>condition of anonymity</b> for lack of authorization to release the information.",2016-05-21
hosted.ap.org,"""on condition of anonymity""",Top Stories from Healthgrades,http://hosted.ap.org/dynamic/stories/U/US_ATROCITIES_PREVENTION?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-05-18-18-19-12,"As usual, the officials weren&#39;t authorized to comment by name and briefed  reporters on a conference call <b>on condition of anonymity</b>. EDITOR&#39;S NOTE - An&nbsp;...",2016-05-21
www.nytimes.com,"""on the condition of anonymity""",U.S. and East Asia Allies Join Forces to Track North Korean Missiles ...,http://www.nytimes.com/2016/05/17/world/asia/us-and-east-asia-allies-join-forces-to-track-north-korean-missiles.html,"... in waters off Hawaii — and will involve destroyers equipped with the Aegis  radar system, said the official, who briefed reporters <b>on the condition of</b>  <b>anonymity</b>.",2016-05-21
www.reuters.com,"""sources close to""",Unicredit CEO might resign ahead of May 24 board meeting -sources,http://www.reuters.com/article/unicredit-ceo-idUSI6N187024,"Unicredit chief executive FedericoGhizzoni might resign ahead of a board  meeting set for May 24,three <b>sources close to</b> some of the Italian bank&#39;s&nbsp;...",2016-05-21
www.bloomberg.com,"""asked not to be named""",Boston Properties Said to Enter L.A. Market With Office Deal ...,http://www.bloomberg.com/news/articles/2016-05-19/boston-properties-said-to-enter-l-a-market-with-blackstone-deal,"The landlord is acquiring an interest in the Colorado Center in Santa Monica,  said the person, who <b>asked not to be named</b> because the transaction is private.",2016-05-21
www.reuters.com,"""people familiar with the matter""",Pamela Barbaglia,http://www.reuters.com/journalists/pamela-barbaglia,"... a sale following a $9.3 billion acquisition offer from France&#39;s Sanofi SA and  interest from other companies, <b>people familiar with the matter</b> said on Monday.",2016-05-21
www.washingtonpost.com,"""a person close to""",Inside the fight between Daniel Snyder and Native American ...,https://www.washingtonpost.com/local/inside-the-fight-between-daniel-snyder-and-native-american-activists-over-redskins/2016/05/21/1aa2b514-1e9b-11e6-b6e0-c53b7ef63b45_story.html,"“It was a game-changer,” <b>a person close to</b> Snyder said. “Obama made it into an  issue of race and ethnicity.” And as the country&#39;s first African American&nbsp;...",2016-05-21
www.washingtonpost.com,"""administration officials said""","Buoyed by U.S. firms, Vietnam emerges as an Asian manufacturing ...",https://www.washingtonpost.com/politics/buoyed-by-us-firms-vietnam-emerges-as-an-asian-manufacturing-powerhouse/2016/05/21/6f117876-1b6a-11e6-b6e0-c53b7ef63b45_story.html,"Obama <b>administration officials said</b> they tried to work with New Balance,  providing longer tariff phaseouts than are required in other parts of the deal, and  they&nbsp;...",2016-05-21
www.reuters.com,"""a state department official said""",U.S. drones strike at Afghan Taliban leader in Pakistan | Reuters,http://www.reuters.com/article/us-usa-afghanistan-taliban-idUSKCN0YC0P6,"<b>A State Department official said</b> both Pakistan and Afghanistan were notified of  the strike, but did not disclose whether that notification was prior to it being&nbsp;...",2016-05-21
www.wsj.com,"""defense department officials said""","Taliban Leader Mansour Likely Killed in U.S. Airstrike, Officials Say ...",http://www.wsj.com/articles/taliban-leader-mansour-likely-killed-in-u-s-airstrike-officials-say-1463864714,"Afghan Taliban leader Mullah Akhtar Mansour was likely killed by a drone strike  in Pakistan near the Afghanistan border, <b>Defense Department officials said</b>&nbsp;...",2016-05-21
www.usatoday.com,"""according to a person with direct knowledge""",Atlanta Braves at Pittsburgh Pirates,http://www.usatoday.com/sports/mlb/event/2016/398249/preview/,"... Timberwolves center Karl-Anthony Towns has been voted the NBA&#39;s Rookie of  the Year, <b>according to a person with direct knowledge</b> of the award.",2016-05-21
www.reuters.com,"""according to people with direct knowledge""",Matthew Miller,http://www.reuters.com/journalists/matthew-miller,"BEIJING China&#39;s government has approved a plan to clean up the country&#39;s  online financial sector, <b>according to people with direct knowledge</b> of the matter,&nbsp;...",2016-05-21
www.bloomberg.com,"""according to a person familiar with""",HBO Programming Head Said to Leave Amid Hunt for Next &#39;Thrones ...,http://www.bloomberg.com/news/articles/2016-05-20/hbo-programming-head-said-to-leave-amid-hunt-for-next-thrones,"HBO Programming President Mike Lombardo is stepping down after 33 years at  the premium TV network, <b>according to a person familiar with</b> the matter, making&nbsp;...",2016-05-21
www.bloomberg.com,"""a person familiar with the situation""",Petrobras Corruption Investigation Said to Ramp Up in U.S. ...,http://www.bloomberg.com/news/articles/2016-05-13/petrobras-corruption-investigation-said-to-ramp-up-in-u-s,"... in October 2014 with a focus on Petrobras, much of the work early on was done  by Brazilian investigators, <b>a person familiar with the situation</b> said at the time.",2016-05-21
www.nytimes.com,"""on the condition of anonymity""",&#39;Personal Belongings&#39; of EgyptAir Passengers Found - The New ...,http://www.nytimes.com/live/egyptair-flight-missing-paris-cairo/personal-belongings-of-egyptair-passengers-found/,The A.P. said the officials spoke Friday <b>on the condition of anonymity</b> because  they were not authorized to speak publicly about the investigation. The officials&nbsp;...,2016-05-21
www.reuters.com,"""sources said""",Three French investigators arrive in Cairo -airport sources | Reuters,http://www.reuters.com/article/egyptair-airplane-investigators-idUSC6N16E01K,"... at CairoInternational Airport early Friday morning to help investigatethe fate of  a missing EgyptAir plane that disappeared onThursday, airport <b>sources said</b>.",2016-05-21
www.bloomberg.com,"""a person briefed on the matter""",Dell Sells $20 Billion of Bonds in Year&#39;s Second-Biggest Deal ...,http://www.bloomberg.com/news/articles/2016-05-17/dell-said-to-boost-bond-offering-for-emc-takeover-to-20-billion,"Even before LendingClub&#39;s announcement, Prosper planned to slash its  workforce 28 percent to cut costs, <b>a person briefed on the matter</b> said in early  May.",2016-05-21
www.reuters.com,"""a state department official said""",WRAPUP 2-Afghan Taliban leader in Pakistan likely killed in US ...,http://www.reuters.com/article/usa-afghanistan-taliban-idUSL2N18I0HP,<b>A State Department official said</b> both Pakistan and Afghanistan were notified of  the strike but did not disclose whether that notification was prior to it being carried &nbsp;...,2016-05-21
www.reuters.com,"""a source familiar with the situation""",UPDATE 1-North Korea&#39;s &#39;Mad Men&#39; try out pitches to new consumer ...,http://www.reuters.com/article/northkorea-advertising-idUSL3N18F1NH,"... for the first time last year, with boards at Asian Cup matches going for up to  $40,000 for several games, according to <b>a source familiar with the situation</b>.",2016-05-21
www.nytimes.com,"""a person familiar with the situation""",Harper Says His Jersey Being Auctioned Is Not as Advertised - The ...,http://www.nytimes.com/aponline/2016/05/21/sports/baseball/ap-bbn-harper-jersey-auction.html,"But <b>a person familiar with the situation</b> said Harper often wears two jerseys over  the course of a game, including his lucky one. The person discussed the matter&nbsp;...",2016-05-21
www.bloomberg.com,"""an anonymous source""",Burundi Refuses Any Negotiation With Opposition at Peace Talks ...,http://www.bloomberg.com/news/articles/2016-05-19/burundi-refuses-any-negotiation-with-opposition-at-peace-talks,Zuckerberg sought to clear the air after <b>an anonymous source</b> in a Gizmodo  report last week alleged that his team of human editors leaned toward liberal&nbsp;...,2016-05-22
www.bloomberg.com,"""asked not to be identified""",Brazil&#39;s Itau Said to Be Seeking Cheaper New York Offices ...,http://www.bloomberg.com/news/articles/2016-05-09/brazil-s-itau-said-to-be-searching-for-cheaper-new-york-offices,"... to the people, who <b>asked not to be identified</b> because the details are private. ...  A spokesman for Anbang at FTI Consulting, who <b>asked not to be identified</b>, said&nbsp;...",2016-05-22
www.bloomberg.com,"""asked not to be identified""",Viacom Board Said to Stop Paying Salary to Sumner Redstone ...,http://www.bloomberg.com/news/articles/2016-05-18/viacom-board-votes-to-stop-paying-salary-to-sumner-redstone,"The board acted Wednesday, said the person who <b>asked not to be identified</b>  discussing the private deliberations. Redstone, 92, who controls Viacom and  CBS&nbsp;...",2016-05-22
www.nytimes.com,"""on condition of anonymity""",U.S. Drone Strike Targets Taliban Leader - The New York Times,http://www.nytimes.com/2016/05/22/world/middleeast/us-drone-strike-targets-taliban-leader.html,"A United States official, speaking <b>on condition of anonymity</b> to discuss the  military operation, said that the strike occurred around 6 a.m. Eastern time on ...",2016-05-22
www.nytimes.com,"""on condition of anonymity""",Man Shot Outside White House Remains in Critical Condition - The ...,http://www.nytimes.com/aponline/2016/05/22/us/politics/ap-us-shooting-white-house.html,The official spoke <b>on condition of anonymity</b> because the official was not  authorized to release the information. Secret Service Deputy Assistant Director  David&nbsp;...,2016-05-22
www.nytimes.com,"""on the condition of anonymity""",Benjamin Netanyahu Seeks Ultranationalists for Coalition in Israel ...,http://www.nytimes.com/2016/05/19/world/middleeast/benjamin-netanyahu-israel-lieberman-nationalism.html,"The Israeli government official, who spoke <b>on the condition of anonymity</b> because  he was not authorized to discuss the delicate coalition negotiations publicly,&nbsp;...",2016-05-22
www.reuters.com,"""the source said""",Phillips 66 in final stages of selling Ireland&#39;s only oil refinery: sources ...,http://www.reuters.com/article/us-phillips-refinery-ireland-idUSKCN0YD07N,"... website, which said an agreement to sell the Whitegate refinery would be  reached within the coming weeks, <b>the source said</b> a deal was &quot;in the offing&quot;.",2016-05-22
www.reuters.com,"""people familiar with the matter""",Avaya&#39;s private equity owners explore sale: sources | Reuters,http://www.reuters.com/article/us-avaya-m-a-idUSKCN0YB2K3,"... equipment company Avaya Inc that could value it at between $6 billion and  $10 billion, including debt, according to <b>people familiar with the matter</b>.",2016-05-22
www.reuters.com,"""a person familiar with the matter""",LendingClub Corp (LC.N) Quote| Reuters.com,http://www.reuters.com/finance/stocks/overview?symbol=LC.N,"... Lending Club Corp on Wednesday over its business practices related to  interest rates and fees charged to New Yorkers, <b>a person familiar with the matter</b>  said.",2016-05-22
www.nytimes.com,"""a senior government official said""",Home Minister: Bangladesh Executes Leader of Islamist Party - The ...,http://www.nytimes.com/aponline/2016/05/10/world/asia/ap-as-bangladesh-execution.html,"... Wednesday for his role in acts of genocide and war crimes during the country&#39;s  independence war against Pakistan in 1971, <b>a senior government official said</b>.",2016-05-22
www.bloomberg.com,"""according to people briefed on the matter""",Can Scrap-Metal Dealer Elman Salvage Noble Group From the Heap?,http://www.bloomberg.com/news/articles/2016-05-12/can-scrap-metal-dealer-elman-salvage-noble-group-from-the-heap,"... fund to Tim Leissner, who was then a senior banker at Goldman Sachs Group  Inc.&#39;s Southeast Asia operations, <b>according to people briefed on the matter</b>.",2016-05-22
www.usatoday.com,"""according to a person familiar with""",Viacom to stop paying Sumner Redstone&#39;s salary,http://www.usatoday.com/story/money/2016/05/18/viacom-stop-paying-sumner-redstones-salary/84556566/,"... Nickelodeon, Comedy Central and MTV, has decided to stop paying the salary  of chairman emeritus Sumner Redstone, <b>according to a person familiar with</b> the&nbsp;...",2016-05-22
www.reuters.com,"""asked not to be identified""",LendingClub taps Jefferies to seek loan funding -sources | Reuters,http://www.reuters.com/article/lendingclub-financing-jefferies-idUSL2N18H0ZY,The sources <b>asked not to be identified</b> because the matter is confidential. THE  PENDULUM HAS SWUNG. Hailed as a fintech rival to traditional banks in the&nbsp;...,2016-05-22
www.reuters.com,"""a source close to""","Greek parliament approves reforms in exchange for aid, debt relief ...",http://www.reuters.com/article/us-eurozone-greece-reforms-legislation-idUSKCN0YD0TI,"The IMF has yet to approve it, <b>a source close to</b> the lenders said. The May 24  Eurogroup meeting will discuss the mechanism and flesh out details on how to&nbsp;...",2016-05-22
www.bloomberg.com,"""person briefed on the matter""",Market Impact of Brexit Is Key Concern for G-7 Finance Chiefs ...,http://www.bloomberg.com/news/articles/2016-05-20/market-impact-of-brexit-is-key-concern-for-g-7-finance-chiefs,"... whether Deutsche Bank lost money once related transactions are considered,  the Journal cited an unidentified <b>person briefed on the matter</b> as saying.",2016-05-22
www.nytimes.com,"""people briefed on the matter""",Sumner Redstone Moves to Replace Ousted Trust Members - The ...,http://www.nytimes.com/2016/05/23/business/media/criticism-intensities-as-redstone-moves-to-replace-trust-members.html,"... media empire have close connections to his long-estranged, recently  reconciled daughter, Shari Redstone, according to three <b>people briefed on the</b>  <b>matter</b>.",2016-05-22
www.washingtonpost.com,"""a senior administration official said""",The foggy numbers of Obama&#39;s wars and non-wars - The ...,https://www.washingtonpost.com/world/national-security/the-foggy-numbers-of-obamas-wars-and-non-wars/2016/05/22/5648b798-1d2f-11e6-b6e0-c53b7ef63b45_story.html,"... for reviewing and approving direct action against terrorist targets located . . .  outside areas of active hostilities,” <b>a senior administration official said</b> of the rules, &nbsp;...",2016-05-22
www.reuters.com,"""a government official said""",Brazil president reinstates Culture Ministry after artists protest | Reuters,http://www.reuters.com/article/us-brazil-politics-idUSKCN0YD0TX,"Brazil&#39;s interim President Michel Temer will reinstate the Culture Ministry on  Monday, <b>a government official said</b>, after an outcry from some of the country&#39;s top &nbsp;...",2016-05-22
www.nytimes.com,"""according to a person familiar with""",Builder Acquires Valuable Harlem Plot After Deed Change - The ...,http://www.nytimes.com/2016/05/14/nyregion/builder-acquires-valuable-harlem-plot-after-deed-change.html,"<b>According to a person familiar with</b> the matter, the city has been in talks with BRP  Companies, which builds both market-rate and below-market-rate housing,&nbsp;...",2016-05-22
www.reuters.com,"""a person familiar with the situation""",David Tepper&#39;s Appaloosa bought and sold Valeant shares in first ...,http://www.reuters.com/article/us-investments-funds-appaloosa-idUSKCN0Y42KW,"... CNBC reported that the firm has already sold out of the position, citing <b>a person</b>  <b>familiar with the situation</b>. A spokesman for Appaloosa declined to comment.",2016-05-22
www.washingtonpost.com,"""did not wish to be identified""",18 girls killed in fire at school dorm in northern Thailand - The ...,https://www.washingtonpost.com/world/asia_pacific/18-girls-killed-in-fire-at-school-dormitory-in-thailand/2016/05/23/025acb84-20a0-11e6-b944-52f7b1793dae_story.html,"The official <b>did not wish to be identified</b> because he was not authorized to speak  to the media. Firefighters took three hours to extinguish the fire, and pulled&nbsp;...",2016-05-23
www.bloomberg.com,"""asked not to be identified""",Brazil Education Stocks Drop on Speculation Subsidies to Be Cut ...,http://www.bloomberg.com/news/articles/2016-05-23/brazil-education-stocks-drop-on-speculation-subsidies-to-be-cut,"... explanation is received by the press and society before deciding whether to  replace him, according to a presidential adviser who <b>asked not to be identified</b>.",2016-05-23
www.reuters.com,"""asked not to be identified""",Venezuela&#39;s PDVSA eyes $2.5 bln debt issue to pay service firms ...,http://www.reuters.com/article/venezuela-economy-idUSL2N18K0YM,The sources <b>asked not to be identified</b> because talks are ongoing and because  they are not authorized to comment publicly on the issue. The total haircut to&nbsp;...,2016-05-23
www.bloomberg.com,"""asked not to be identified""",General Atlantic Agrees to Buy Majority Stake in Argus Media ...,http://www.bloomberg.com/news/articles/2016-05-23/general-atlantic-agrees-to-buy-majority-stake-in-argus-media,"General Atlantic is paying the equivalent of about 23.40 pounds per share,  according to people with knowledge of the matter, who <b>asked not to be identified</b> &nbsp;...",2016-05-23
www.reuters.com,"""on condition of anonymity""",U.S. review of EgyptAir imagery shows no signs of blast: officials ...,http://www.reuters.com/article/us-egyptair-airplane-usa-imagery-idUSKCN0YA2UL,"The officials, who spoke <b>on condition of anonymity</b> to discuss intelligence matters , said the conclusion was the result of a preliminary examination of imagery and&nbsp;...",2016-05-23
www.reuters.com,"""on condition of anonymity""","Greece to get lenders&#39; OK for new loans on Tuesday, but no debt ...",http://www.reuters.com/article/us-eurozone-greece-idUSKCN0YE1UI,"A German official, speaking <b>on condition of anonymity</b>, said the IMF&#39;s position  was unacceptable and that a deal on Tuesday was unlikely. Instead, Germany  was&nbsp;...",2016-05-23
hosted.ap.org,"""on condition of anonymity""",Pentagon: US airstrike targets Taliban leader Mullah Mansour,http://hosted.ap.org/dynamic/stories/U/US_UNITED_STATES_TALIBAN_LEADER?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-05-21-21-30-34,Both officials spoke <b>on condition of anonymity</b> and were not authorized to discuss  the operation publicly. Mansour was chosen to head the Afghan Taliban last&nbsp;...,2016-05-23
www.washingtonpost.com,"""on the condition of anonymity""",&#39;That is not the son I raised&#39;: How a British citizen became one of the ...,https://www.washingtonpost.com/world/national-security/that-is-not-the-son-i-raised-how-a-british-citizen-became-one-of-the-most-notorious-members-of-isis/2016/05/23/6d66276c-1cfd-11e6-b6e0-c53b7ef63b45_story.html,"“The brothers loved each other very much; they were very close,” said a close  family friend, speaking <b>on the condition of anonymity</b> because of the sensitivity of &nbsp;...",2016-05-23
www.reuters.com,"""requested anonymity""","Exclusive: Unilever, L&#39;Oreal, Henkel vie for Vogue International ...",http://www.reuters.com/article/us-vogueinternational-m-a-exclusive-idUSKCN0YE2MR,"A deal could value Vogue at $2.5 billion to $3 billion, said the sources, who  <b>requested anonymity</b> because the information was confidential. The bids came  just&nbsp;...",2016-05-23
www.reuters.com,"""sources close to""",Italy mulling transfer of Post Office stake to state lender CDP - sources,http://www.reuters.com/article/italy-treasury-poste-italiane-idUSI6N0WS01H,"... is considering handing over a sizeable stake in Poste Italiane to state lender  Cassa Depositi e Prestiti (CDP), two <b>sources close to</b> the matter said on Monday.",2016-05-23
www.reuters.com,"""a source close to""",Private equity consortium in talks to buy Pop Vicenza stake - source ...,http://www.reuters.com/article/popolarevicenza-ma-funds-idUSI6N18702H,"... stake in troubled Italianlender Banca Popolare di Vicenza though  disagreement overpricing is holding things up, <b>a source close to</b> the matter  saidon Monday.",2016-05-23
www.reuters.com,"""a source close to""",Exclusive: Banks shed riskiest debt backing Veritas LBO - source ...,http://www.reuters.com/article/us-veritas-m-a-carlyle-group-debt-idUSKCN0YE2P9,"... of the riskiest debt backing Carlyle&#39;s leveraged buyout of Veritas, after selling  US$450m of an unsecured junk bond on Monday, <b>a source close to</b> the situation &nbsp;...",2016-05-23
www.reuters.com,"""a source close to""",RNC&#39;s Priebus takes dim view of anti-Trump third party talk | Reuters,http://www.reuters.com/article/us-usa-election-republicans-idUSKCN0Y42EN,"He discussed the issue last week with William Kristol, editor of the conservative- leaning Weekly Standard magazine, <b>a source close to</b> Romney said. (Reporting&nbsp;...",2016-05-23
www.reuters.com,"""a source said""",UPDATE 1-UniCredit set to start search for new CEO | Reuters,http://www.reuters.com/article/unicredit-ceo-idUSL5N18K3P4,"The Milanese lender may cut stakes in online broker Fineco , Poland&#39;s Bank  Pekao and Turkey&#39;s Yapi Kredi , <b>a source said</b> last week. Selling all three could  net&nbsp;...",2016-05-23
www.reuters.com,"""a source said""",Deals of the day- Mergers and acquisitions | Reuters,http://www.reuters.com/article/deals-day-idUSL3N18H2U3,"... the world&#39;s most powerful soccer agencies, UK-based Stellar Group, <b>a source</b>  <b>said</b>, a sign that China&#39;s appetite for sport is outgrowing trophy club investments.",2016-05-23
www.reuters.com,"""sources said""",Islamic State bombs kill 80 in deadliest Baghdad attacks this year ...,http://www.reuters.com/article/us-mideast-crisis-iraq-blast-idUSKCN0Y20MV,"Three suicide bombings claimed by Islamic State across Baghdad killed at least  80 people on Wednesday, Iraqi police and hospital <b>sources said</b>, in the&nbsp;...",2016-05-23
www.bloomberg.com,"""according to people familiar with""",China Said to Push for More State Control Over Video Websites ...,http://www.bloomberg.com/news/articles/2016-05-20/china-said-to-push-for-more-state-control-over-video-websites-iofifem5,"s PPLive sell equity stakes to the government in a move that would tighten its  control over the businesses, <b>according to people familiar with</b> the matter.",2016-05-23
www.wsj.com,"""an official close to""",A Rare Look Inside China&#39;s Central Bank Shows Slackening ...,http://www.wsj.com/articles/china-preferring-stability-to-free-markets-loses-resolve-to-revamp-currency-1464022378,"“The exchange-rate policy is being hijacked by state-owned enterprises, whose  words carry a lot of weight with the leadership,” <b>an official close to</b> the state&nbsp;...",2016-05-23
www.wsj.com,"""a person briefed on the matter""",China&#39;s Tencent Seeks to Buy Majority Stake in &#39;Clash of Clans ...,http://www.wsj.com/articles/tencent-in-talks-with-softbank-for-majority-stake-in-clash-of-clans-maker-supercell-1463987609,<b>A person briefed on the matter</b> said Tencent President Martin Lau and Chief  Strategy Officer James Mitchell recently flew to Helsinki to persuade Supercell&#39;s&nbsp;...,2016-05-23
www.nytimes.com,"""a person briefed on the matter""",MBIA Inc. - The New York Times,http://www.nytimes.com/topic/company/mbia-inc,"... Partners Management, a New York hedge fund company that is winding down  its flagship fund and two other portfolios, <b>a person briefed on the matter</b> said.",2016-05-23
www.wsj.com,"""a person close to""","Wary Takeover Targets Wrest Fees, Guarantees From Chinese Suitors",http://www.wsj.com/articles/wary-takeover-targets-wrest-fees-guarantees-from-chinese-suitors-1464048096,"“You don&#39;t want to have to chase your breakup fee to China,” said <b>a person close</b>  <b>to</b> the deal. Western companies are wary of suing for breach of contract in a&nbsp;...",2016-05-23
www.bloomberg.com,"""a person close to""","In Viacom Battle, Shari Redstone Vaults Past Nemesis Dauman ...",http://www.bloomberg.com/news/articles/2016-05-23/in-battle-for-viacom-shari-redstone-vaults-past-nemesis-dauman,"At the billionaire&#39;s estate in Los Angeles&#39; hillside Beverly Park neighborhood, his  daughter Shari has been a fixture all week, according to <b>a person close to</b> the&nbsp;...",2016-05-23
www.wsj.com,"""a person close to""",UniCredit CEO Dismisses Questions About His Future - WSJ,http://www.wsj.com/articles/unicredit-ceo-dismisses-questions-about-his-future-1464015004,"The board of UniCredit, Italy&#39;s largest bank, has scheduled a meeting on Tuesday , <b>a person close to</b> the bank said. People close to the board said on Friday that&nbsp;...",2016-05-23
www.wsj.com,"""senior administration officials said""",U.S. Military Wants More Leeway to Strike Taliban - WSJ,http://www.wsj.com/articles/u-s-military-wants-more-leeway-to-strike-taliban-1464046997,"Mr. Obama has told aides he is not inclined to restart regular U.S. operations  against the Taliban, the <b>senior administration officials said</b>. But the strike in&nbsp;...",2016-05-23
www.reuters.com,"""a government official said""",Brazil | Reuters.com,http://www.reuters.com/places/brazil,"SAO PAULO Brazil&#39;s interim President Michel Temer will reinstate the Culture  Ministry on Monday, <b>a government official said</b>, after an outcry from some of the&nbsp;...",2016-05-23
hosted.ap.org,"""not authorized to speak on the record""","The Observer-Dispatch - Utica, NY 13501 - The Observer-Dispatch",http://hosted.ap.org/dynamic/stories/E/EU_GREECE_MIGRANTS_PUSHED_BACK?SITE=NYUTI&SECTION=HOME&TEMPLATE=DEFAULT,"But officials speaking on condition of anonymity because they were <b>not</b>  <b>authorized to speak on the record</b>, said some individual cases could have  happened.",2016-05-23
www.wsj.com,"""according to people close to""",Hedge-Fund Star Kyle Bass Slips on Oil - WSJ,http://www.wsj.com/articles/hedge-fund-star-kyle-bass-slips-on-oil-1464022191,"Mr. Bass&#39;s firm now manages about $770 million, <b>according to people close to</b>  the matter, down from $2.3 billion at the end of 2014. Mr. Bass moved to return&nbsp;...",2016-05-23
www.bloomberg.com,"""according to people briefed on the matter""",Artificial Intelligence and Agency Bonds - Bloomberg View,https://www.bloomberg.com/view/articles/2016-05-19/artificial-intelligence-and-agency-bonds,"... fund to Tim Leissner, who was then a senior banker at Goldman Sachs Group  Inc.&#39;s Southeast Asia operations, <b>according to people briefed on the matter</b>.&quot;.",2016-05-23
www.bloomberg.com,"""according to a person familiar with""",Japan&#39;s Fertility Rate Inches to Highest Level Since Mid-1990s ...,http://www.bloomberg.com/news/articles/2016-05-23/japan-s-fertility-rate-inches-to-highest-level-since-mid-1990s,"... sale of 10-year dollar-denominated notes, which are being marketed with a  yield of 4.65 percent to 4.9 percent, <b>according to a person familiar with</b> the matter.",2016-05-23
www.bloomberg.com,"""according to a person familiar with""",Paramount Studio&#39;s Fate in Doubt as Redstone Demands a Rewrite ...,http://www.bloomberg.com/news/articles/2016-05-23/viacom-said-to-move-ahead-with-studio-sale-despite-board-strife,"... sent Dauman a letter saying Redstone believed the sale shouldn&#39;t go forward,  <b>according to a person familiar with</b> the contents. Tu said his client wasn&#39;t kept&nbsp;...",2016-05-23
www.politico.com,"""a Senate Democratic aide""",Morning Energy - POLITICO,http://www.politico.com/tipsheets/morning-energy,"<b>A Senate Democratic aide</b> told ME that &quot;a conference would probably be a waste  of Senators&#39; time, if the House sends us a partisan package of veto-bait.",2016-05-23
www.wsj.com,"""a person familiar with the situation""",Australian Bank ANZ Reviewing Options for Wealth-Management ...,http://www.wsj.com/articles/australian-bank-anz-reviewing-options-for-wealth-management-business-1464000033,"Australia &amp; New Zealand Banking Group Ltd. is reviewing options for its wealth- management arm as it looks to free up capital, <b>a person familiar with the situation</b> &nbsp;...",2016-05-23
www.wsj.com,"""a person familiar with the situation""",A Daughter&#39;s Rise in Fight Over Viacom&#39;s Future - WSJ,http://www.wsj.com/articles/viacom-ceo-director-file-suit-to-block-changes-to-sumner-redstone-trust-1464011212,"“Until this is resolved it creates a huge uncertainty,&#39;&#39; <b>a person familiar with the</b>  <b>situation</b> said. Mr. Redstone doesn&#39;t want to sell a piece of Paramount unless the &nbsp;...",2016-05-23
www.bloomberg.com,"""declined to be identified""",U.K. Banks Said to Call for Swift to Boost Cyber Defenses - Bloomberg,http://www.bloomberg.com/news/articles/2016-05-23/u-k-banks-said-to-call-for-swift-to-boost-its-cyber-defenses,"... that would detect unusual payment requests and require further validation, said  the person, who <b>declined to be identified</b> because the meetings were private.",2016-05-24
www.usatoday.com,"""asked not to be identified""",The average city dweller in Kenya pays 16 bribes a month,http://www.usatoday.com/story/news/world/2016/05/24/average-city-dweller-kenya-pays-16-bribes-month/84853256/,"He <b>asked not to be identified</b> in order to speak freely about actions he and his  colleagues take. “If somebody gives you some amount, somewhere ... you have  to&nbsp;...",2016-05-24
www.bloomberg.com,"""asked not to be identified""","SABMiller Eastern Europe Assets Said to Interest Advent, KKR ...",http://www.bloomberg.com/news/articles/2016-05-20/sabmiller-s-cee-assets-said-to-draw-interest-from-advent-kkr,"Those firms are exploring whether to make an offer for the assets, which may be  valued at about $5 billion, said the people, who <b>asked not to be identified</b>&nbsp;...",2016-05-24
